Minute,religion,pro_services,care_household_members,social_relax_leisure,travel,household_services,gov_services,eat_drink,volunteering,household_activities,care_non_household_members,sports_exercise,calls,personal_care,consumer_purchases,work,education
871,0.00756,0.00236,0.03514,0.35798,0.09189,0.00057,0.00013,0.14056,0.01069,0.12789,0.01049,0.02541,0.00874,0.05471,0.024,0.08549,0.01639
872,0.00755,0.00235,0.03516,0.35886,0.0907,0.00056,0.00013,0.14085,0.01076,0.12779,0.01041,0.02547,0.00872,0.05473,0.02398,0.08548,0.0165
873,0.00759,0.00235,0.03522,0.35939,0.09025,0.00055,0.00013,0.14084,0.01075,0.12765,0.01047,0.02547,0.00863,0.05479,0.02389,0.08547,0.01655
874,0.00759,0.00236,0.03521,0.35972,0.08988,0.00055,0.00013,0.14081,0.01076,0.12756,0.01044,0.02551,0.00865,0.05489,0.02386,0.08555,0.01655
875,0.0079,0.00235,0.03567,0.36611,0.08479,0.00055,0.00013,0.14038,0.01093,0.12592,0.0105,0.02559,0.00853,0.05417,0.02408,0.08559,0.01683
876,0.00793,0.00234,0.03557,0.36653,0.08456,0.00054,0.00013,0.14043,0.01095,0.12582,0.01041,0.02565,0.00845,0.05425,0.02396,0.08562,0.01684
877,0.00795,0.00231,0.03553,0.36718,0.08436,0.00054,0.00014,0.14042,0.01094,0.12567,0.01042,0.02563,0.00845,0.05409,0.02384,0.08567,0.01686
878,0.00795,0.00231,0.03547,0.36773,0.08385,0.00055,0.00014,0.14027,0.01097,0.1256,0.01038,0.0257,0.00845,0.05417,0.02385,0.0857,0.01689
879,0.00795,0.00231,0.03543,0.36798,0.08369,0.00055,0.00014,0.14036,0.01099,0.12552,0.01031,0.02568,0.00842,0.05418,0.02382,0.08573,0.01693
880,0.00818,0.00233,0.03591,0.37515,0.0783,0.00056,0.00012,0.13857,0.01127,0.12361,0.01044,0.02603,0.00853,0.0541,0.02384,0.08595,0.01712
881,0.00816,0.00231,0.0359,0.37575,0.07811,0.00055,0.00012,0.13859,0.01125,0.12344,0.01027,0.02605,0.00853,0.05415,0.02372,0.08593,0.01716
882,0.00818,0.00233,0.03585,0.37658,0.07713,0.00055,0.00013,0.13887,0.01128,0.12333,0.01019,0.0261,0.00846,0.05417,0.02369,0.08591,0.01724
883,0.00818,0.00232,0.03593,0.37707,0.07675,0.00054,0.00013,0.13865,0.0113,0.12331,0.0102,0.02617,0.00845,0.05417,0.02362,0.08599,0.01721
884,0.00821,0.0023,0.03591,0.37753,0.07642,0.00053,0.00013,0.13869,0.01133,0.12313,0.01015,0.02622,0.00849,0.05416,0.0236,0.08599,0.01722
885,0.00841,0.00227,0.0367,0.38658,0.07363,0.00053,0.00011,0.13393,0.01141,0.12078,0.01036,0.02638,0.00858,0.05405,0.02327,0.0854,0.0176
886,0.00843,0.00226,0.0366,0.38726,0.07347,0.00053,0.00011,0.13384,0.01139,0.12059,0.01032,0.02644,0.00853,0.05403,0.02327,0.08539,0.01754
887,0.00845,0.00218,0.03659,0.38782,0.07312,0.00054,0.00014,0.13366,0.01151,0.12057,0.01015,0.02646,0.00845,0.05412,0.02322,0.08543,0.0176
888,0.00846,0.00219,0.03655,0.38814,0.07289,0.00052,0.00014,0.1339,0.01153,0.12035,0.01009,0.02645,0.00843,0.05413,0.02315,0.0855,0.01758
889,0.00846,0.0022,0.03657,0.38831,0.07281,0.00052,0.00014,0.13389,0.01154,0.12034,0.01011,0.02645,0.00841,0.05407,0.02309,0.08552,0.01758
890,0.00885,0.00211,0.03728,0.39709,0.06832,0.00045,0.00014,0.13024,0.01172,0.11796,0.01003,0.02649,0.00831,0.05443,0.02291,0.0858,0.01786
891,0.00885,0.00211,0.03729,0.39744,0.06808,0.00045,0.00014,0.13025,0.01172,0.11785,0.01,0.02646,0.00835,0.05441,0.0229,0.08582,0.01787
892,0.00892,0.0021,0.03718,0.39807,0.06781,0.00045,0.00012,0.13022,0.01177,0.11755,0.00996,0.02653,0.00832,0.05439,0.0228,0.08591,0.0179
893,0.00898,0.0021,0.03717,0.39847,0.0676,0.00045,0.00013,0.13019,0.01181,0.11733,0.00996,0.02656,0.00832,0.05434,0.02275,0.0859,0.01796
894,0.00897,0.00208,0.03728,0.39885,0.06733,0.00046,0.00013,0.13009,0.01182,0.11725,0.00996,0.02662,0.00832,0.05434,0.02259,0.08592,0.01797
895,0.00919,0.00206,0.03781,0.40425,0.06463,0.00045,0.00014,0.1286,0.01211,0.11523,0.01004,0.02642,0.00841,0.05437,0.02217,0.08606,0.01806
896,0.00919,0.00205,0.0378,0.40479,0.06443,0.00045,0.00014,0.12863,0.01215,0.11499,0.00994,0.02645,0.00839,0.05428,0.02218,0.08608,0.01807
897,0.00923,0.00203,0.03794,0.40547,0.06402,0.00045,0.00013,0.12836,0.01216,0.11464,0.00992,0.02658,0.00844,0.05432,0.02217,0.08608,0.01807
898,0.00927,0.00202,0.03803,0.40586,0.06363,0.00045,0.00014,0.12834,0.01219,0.11463,0.00987,0.0266,0.00843,0.05421,0.02211,0.0861,0.01812
899,0.0093,0.00202,0.03808,0.40624,0.06343,0.00045,0.00014,0.12807,0.0122,0.11454,0.00987,0.02661,0.00842,0.0543,0.02212,0.08611,0.01811
900,0.00981,0.0017,0.03979,0.39621,0.08593,0.00046,0.00016,0.12812,0.01182,0.11184,0.00943,0.02567,0.00979,0.05716,0.02115,0.07382,0.01714
901,0.00985,0.0017,0.03967,0.39733,0.08497,0.00046,0.00016,0.12795,0.01184,0.11184,0.00948,0.02572,0.00973,0.05704,0.02122,0.07391,0.01713
902,0.00999,0.00171,0.03953,0.3991,0.08361,0.00046,0.00016,0.1278,0.01186,0.11166,0.00932,0.02576,0.00966,0.05693,0.02135,0.07393,0.01718
903,0.00996,0.00173,0.03951,0.3998,0.08289,0.00046,0.00016,0.1278,0.0119,0.11148,0.00932,0.02594,0.00962,0.057,0.02128,0.07401,0.01714
904,0.00996,0.00174,0.03954,0.40006,0.08247,0.00046,0.00016,0.12771,0.01191,0.11152,0.00932,0.02589,0.00962,0.05712,0.02133,0.074,0.01719
905,0.01024,0.00175,0.04016,0.40775,0.07681,0.00046,0.00016,0.12629,0.01208,0.10873,0.00965,0.02585,0.00947,0.05747,0.02143,0.07431,0.01739
906,0.01028,0.00175,0.04024,0.40834,0.07629,0.00046,0.00016,0.12616,0.01213,0.10859,0.00951,0.02593,0.00947,0.05749,0.02145,0.07436,0.0174
907,0.01036,0.00178,0.04031,0.40912,0.07596,0.00046,0.00014,0.126,0.01216,0.10829,0.00942,0.02591,0.00946,0.05753,0.02132,0.07435,0.01742
908,0.01037,0.00177,0.04029,0.40948,0.07592,0.00046,0.00014,0.12584,0.01215,0.10806,0.00942,0.026,0.00943,0.0576,0.02121,0.07441,0.01743
909,0.01039,0.00175,0.04034,0.40986,0.07541,0.00046,0.00014,0.12588,0.01214,0.1081,0.00942,0.02609,0.00942,0.05756,0.02119,0.07443,0.01743
910,0.01059,0.00171,0.04108,0.4187,0.06808,0.00044,0.00014,0.124,0.01213,0.1058,0.00972,0.02641,0.00927,0.05798,0.02153,0.07463,0.0178
911,0.01059,0.00172,0.04112,0.41923,0.06756,0.00045,0.00014,0.12408,0.01219,0.10549,0.00971,0.02641,0.00931,0.05805,0.02147,0.07468,0.01781
912,0.0106,0.00171,0.04122,0.42012,0.06708,0.00045,0.00014,0.12399,0.01218,0.10529,0.00957,0.02643,0.00923,0.05806,0.02144,0.07468,0.0178
913,0.01061,0.00172,0.04121,0.42054,0.06685,0.00046,0.00013,0.12405,0.0122,0.10514,0.0096,0.02641,0.00921,0.05806,0.02126,0.07473,0.01781
914,0.01061,0.00173,0.04123,0.42087,0.06645,0.00046,0.00013,0.12412,0.01219,0.10507,0.00965,0.02635,0.00923,0.05816,0.02122,0.07474,0.01781
915,0.0106,0.00168,0.04213,0.432,0.06319,0.00041,0.00016,0.11779,0.01216,0.10227,0.00984,0.02617,0.00939,0.05842,0.02092,0.07488,0.01798
916,0.01058,0.00168,0.04212,0.43246,0.06316,0.00041,0.00016,0.11783,0.01217,0.10204,0.0097,0.02618,0.00936,0.05843,0.0208,0.07489,0.01802
917,0.01062,0.00167,0.04202,0.43363,0.06274,0.0004,0.00014,0.11767,0.01215,0.10169,0.00969,0.02617,0.00931,0.05853,0.02073,0.07483,0.01803
918,0.01065,0.00165,0.04214,0.43399,0.06274,0.0004,0.00014,0.11744,0.01215,0.10154,0.00967,0.02613,0.00927,0.05856,0.02062,0.07486,0.01805
919,0.01065,0.00166,0.04215,0.43432,0.06258,0.0004,0.00014,0.11732,0.01215,0.1016,0.00964,0.02612,0.00927,0.05857,0.02052,0.07487,0.01805
920,0.01086,0.0017,0.04245,0.44404,0.05853,0.00039,0.00014,0.11314,0.01222,0.09949,0.00971,0.02606,0.00923,0.05914,0.01956,0.07497,0.01837
921,0.01088,0.0017,0.04245,0.44453,0.05808,0.00039,0.00014,0.11304,0.0122,0.09946,0.00973,0.02604,0.0093,0.05923,0.01949,0.07491,0.01843
922,0.01094,0.0017,0.04241,0.44536,0.05779,0.00039,0.00014,0.11276,0.01221,0.09922,0.00973,0.02601,0.00929,0.05918,0.01938,0.07508,0.01842
923,0.01094,0.0017,0.04252,0.44564,0.05753,0.00039,0.00014,0.11283,0.01224,0.09906,0.00972,0.02598,0.00927,0.05914,0.0194,0.07511,0.0184
924,0.01094,0.0017,0.04246,0.44591,0.05741,0.00039,0.00014,0.11285,0.01224,0.099,0.0097,0.02598,0.00922,0.05916,0.01946,0.07505,0.01838
925,0.01103,0.00164,0.04263,0.45181,0.05503,0.00036,0.00014,0.11025,0.0124,0.09746,0.00971,0.02609,0.00916,0.05916,0.01925,0.07521,0.01866
926,0.011,0.00164,0.04264,0.45247,0.05479,0.00036,0.00014,0.11002,0.01238,0.09735,0.0097,0.02611,0.00914,0.05919,0.01912,0.07529,0.01865
927,0.01102,0.00165,0.04265,0.45298,0.05454,0.00036,0.00014,0.10987,0.0124,0.09725,0.00965,0.02616,0.00913,0.05926,0.01903,0.0753,0.01861
928,0.01105,0.00164,0.04262,0.45347,0.0543,0.00036,0.00015,0.1097,0.01243,0.09719,0.00961,0.02611,0.00908,0.0593,0.01906,0.07526,0.01865
929,0.01105,0.00164,0.04266,0.45378,0.05414,0.00035,0.00016,0.10964,0.01243,0.09701,0.0096,0.02616,0.00909,0.05928,0.01904,0.07528,0.01867
930,0.01085,0.00154,0.0441,0.45906,0.06444,0.00027,0.00011,0.0991,0.01193,0.09473,0.00915,0.02481,0.01005,0.06387,0.01839,0.06968,0.01792
931,0.01085,0.00153,0.04404,0.45977,0.06394,0.00027,0.00011,0.09912,0.01194,0.09464,0.00906,0.02478,0.01001,0.06391,0.0184,0.06964,0.01797
932,0.01083,0.00153,0.04396,0.46059,0.06388,0.00027,0.00011,0.09899,0.01193,0.09442,0.00898,0.02469,0.01002,0.06393,0.01819,0.06968,0.01799
933,0.01084,0.00154,0.04399,0.46127,0.06322,0.00027,0.00011,0.09908,0.01195,0.09427,0.0089,0.02469,0.01001,0.06388,0.01826,0.06973,0.01799
934,0.01085,0.00154,0.044,0.46177,0.06274,0.00027,0.00011,0.09904,0.01195,0.0942,0.00894,0.02471,0.01001,0.06381,0.01825,0.06979,0.01801
935,0.01092,0.00147,0.04396,0.46874,0.05902,0.00033,0.00011,0.09727,0.01194,0.09227,0.00895,0.02469,0.01006,0.06396,0.01844,0.06988,0.01799
936,0.01091,0.00146,0.0439,0.46938,0.05896,0.00033,0.00011,0.09728,0.01192,0.09191,0.00883,0.02462,0.01005,0.06397,0.01852,0.06986,0.01799
937,0.0109,0.00143,0.04389,0.47029,0.05843,0.00033,0.00011,0.09718,0.01189,0.09182,0.00874,0.02461,0.01005,0.06398,0.01852,0.06987,0.01797
938,0.01091,0.00141,0.04389,0.47067,0.05809,0.00034,0.0001,0.09696,0.01191,0.0919,0.0087,0.0246,0.01006,0.06412,0.01856,0.06984,0.01794
939,0.0109,0.00141,0.04391,0.47103,0.05788,0.00034,0.0001,0.09689,0.01192,0.09179,0.0087,0.0246,0.01011,0.06416,0.01848,0.06983,0.01794
940,0.01092,0.00142,0.04397,0.47908,0.05399,0.00033,0.0001,0.09464,0.0119,0.08937,0.00876,0.02431,0.00983,0.06488,0.0184,0.07011,0.018
941,0.01093,0.00142,0.04396,0.47983,0.0537,0.00033,0.0001,0.09424,0.01188,0.08936,0.00866,0.02435,0.00984,0.06486,0.0184,0.0701,0.01802
942,0.0109,0.00141,0.04392,0.48059,0.05349,0.00032,0.0001,0.09418,0.01188,0.08922,0.0086,0.02433,0.00989,0.0648,0.0182,0.07009,0.01809
943,0.01089,0.00143,0.04387,0.48073,0.05344,0.00034,0.0001,0.09412,0.01184,0.08925,0.0086,0.02424,0.00992,0.06495,0.01806,0.07013,0.0181
944,0.0109,0.00141,0.04385,0.4811,0.05312,0.00034,0.0001,0.09402,0.01185,0.08917,0.00865,0.02423,0.00987,0.065,0.01812,0.07014,0.01813
945,0.01068,0.00128,0.04379,0.49067,0.05226,0.00032,0.0001,0.088,0.01173,0.08732,0.00869,0.02345,0.00971,0.06607,0.01753,0.07003,0.01837
946,0.0107,0.00129,0.04372,0.49112,0.05196,0.00031,0.0001,0.08796,0.01171,0.08712,0.00873,0.02344,0.00978,0.06616,0.01742,0.07009,0.01839
947,0.01069,0.00129,0.04366,0.49178,0.05139,0.00034,0.0001,0.08798,0.01167,0.08691,0.00869,0.02344,0.00976,0.06637,0.01745,0.0701,0.01837
948,0.01069,0.0013,0.04361,0.49226,0.05109,0.00035,0.0001,0.08782,0.01164,0.08685,0.0087,0.02341,0.00976,0.06641,0.0175,0.0701,0.01838
949,0.0107,0.0013,0.04353,0.49232,0.05089,0.00035,0.0001,0.08794,0.01168,0.08682,0.00867,0.02342,0.00974,0.06658,0.01748,0.07008,0.0184
950,0.01072,0.00122,0.04372,0.50001,0.04679,0.00034,0.00011,0.0849,0.01173,0.08456,0.00884,0.0233,0.00968,0.06771,0.01747,0.07054,0.01836
951,0.01072,0.00122,0.0437,0.50035,0.04683,0.00032,0.00011,0.08486,0.01174,0.08438,0.00871,0.0233,0.00966,0.06781,0.01738,0.07055,0.01836
952,0.01069,0.00123,0.04365,0.501,0.04645,0.00029,0.00011,0.08475,0.01174,0.08421,0.00874,0.02328,0.00974,0.06802,0.01728,0.07047,0.01835
953,0.0107,0.0012,0.0436,0.50168,0.04627,0.00029,0.00011,0.08468,0.01172,0.0841,0.00875,0.02324,0.00968,0.06808,0.01717,0.07037,0.01838
954,0.01072,0.0012,0.04357,0.50181,0.04646,0.00029,0.00011,0.08461,0.01172,0.08395,0.00871,0.02321,0.00969,0.0682,0.01701,0.07039,0.01836
955,0.01066,0.00124,0.04351,0.5071,0.04448,0.0003,0.00011,0.08282,0.01158,0.08275,0.00873,0.02307,0.00965,0.06856,0.01655,0.07046,0.01842
956,0.01067,0.00125,0.04342,0.50742,0.04441,0.0003,0.00011,0.08267,0.01157,0.08266,0.00867,0.02305,0.00973,0.06868,0.01652,0.07047,0.01843
957,0.01066,0.00124,0.04342,0.50797,0.04423,0.0003,0.0001,0.08243,0.01158,0.08254,0.00869,0.02303,0.00966,0.06873,0.01649,0.07048,0.01844
958,0.01067,0.00124,0.04337,0.50842,0.04418,0.0003,0.0001,0.08226,0.01157,0.08249,0.00864,0.02305,0.00966,0.06874,0.01638,0.07052,0.01841
959,0.01068,0.00124,0.04338,0.50862,0.04396,0.0003,0.0001,0.08223,0.01156,0.08245,0.00865,0.02302,0.00965,0.06879,0.01644,0.07053,0.01839
960,0.00965,0.00112,0.04471,0.48927,0.06481,0.00021,0.00009,0.08003,0.01052,0.079,0.00762,0.02097,0.01109,0.08759,0.01515,0.06162,0.01654
961,0.00967,0.00112,0.04471,0.4903,0.06409,0.00021,0.00009,0.07993,0.01058,0.07875,0.00762,0.02092,0.01103,0.08765,0.01519,0.0616,0.01655
962,0.00969,0.00108,0.04454,0.49164,0.06316,0.00023,0.00009,0.07981,0.01063,0.07875,0.00764,0.02084,0.01084,0.08765,0.01528,0.06157,0.01656
963,0.00967,0.00108,0.04455,0.49231,0.06253,0.00022,0.00009,0.07977,0.01065,0.07855,0.0076,0.02087,0.01084,0.08769,0.01538,0.06159,0.0166
964,0.00967,0.00108,0.04458,0.49262,0.0622,0.0002,0.00009,0.07986,0.01061,0.07847,0.00758,0.02089,0.01087,0.08775,0.01533,0.06162,0.0166
965,0.00959,0.00104,0.04417,0.50002,0.05778,0.00019,0.00012,0.07779,0.01051,0.0771,0.00764,0.02094,0.01056,0.08876,0.01546,0.06164,0.01668
966,0.00958,0.00103,0.04412,0.50051,0.05749,0.00019,0.00012,0.0776,0.01053,0.07708,0.00759,0.02101,0.01059,0.08891,0.01537,0.06161,0.01666
967,0.00958,0.00104,0.04409,0.50128,0.05713,0.00019,0.00012,0.07733,0.01054,0.07687,0.00754,0.02094,0.01059,0.08916,0.01531,0.06158,0.01671
968,0.00953,0.00103,0.04403,0.50179,0.05696,0.00019,0.00011,0.07742,0.01056,0.07664,0.00751,0.02089,0.0106,0.08915,0.01518,0.06163,0.01677
969,0.00953,0.00103,0.04405,0.50208,0.05681,0.00019,0.00011,0.07733,0.01055,0.07664,0.0075,0.0209,0.01061,0.0892,0.01509,0.06163,0.01676
970,0.00938,0.00102,0.04338,0.50977,0.05161,0.0002,0.00012,0.07448,0.01043,0.07563,0.00762,0.02066,0.01062,0.09133,0.01523,0.0617,0.01683
971,0.00937,0.00102,0.04332,0.51033,0.05152,0.00019,0.00012,0.07431,0.01045,0.07556,0.00751,0.02061,0.01061,0.09145,0.01507,0.0617,0.01686
972,0.00934,0.00102,0.04329,0.51094,0.05122,0.00019,0.00012,0.07422,0.01039,0.07546,0.00748,0.02055,0.0106,0.09161,0.01499,0.06171,0.01686
973,0.00935,0.00101,0.04331,0.51146,0.05104,0.0002,0.00012,0.074,0.0104,0.0754,0.00739,0.02052,0.01057,0.09167,0.01496,0.06173,0.01688
974,0.00934,0.001,0.04327,0.51198,0.05071,0.00021,0.00012,0.0739,0.01042,0.07533,0.00738,0.02049,0.0106,0.09173,0.01495,0.06174,0.01685
975,0.00886,0.00095,0.04273,0.52034,0.04893,0.00019,0.00011,0.06959,0.01006,0.07246,0.00745,0.01982,0.01044,0.0943,0.01446,0.06213,0.01715
976,0.00886,0.00094,0.0427,0.52085,0.04889,0.00017,0.00011,0.06955,0.01007,0.07244,0.00739,0.0198,0.01037,0.09425,0.01433,0.06216,0.01712
977,0.00886,0.00094,0.04273,0.52165,0.04856,0.00017,0.00011,0.06936,0.01008,0.0722,0.00726,0.0198,0.01033,0.09444,0.01422,0.06215,0.01713
978,0.00885,0.00092,0.04269,0.5221,0.04832,0.00017,0.00011,0.06938,0.01006,0.072,0.00728,0.01984,0.01037,0.09447,0.01414,0.06212,0.01718
979,0.00886,0.00092,0.04272,0.52251,0.04818,0.00017,0.00011,0.06913,0.01006,0.07185,0.00727,0.01981,0.01038,0.09453,0.01414,0.06215,0.01721
980,0.00869,0.0009,0.04221,0.53053,0.04511,0.00015,0.00011,0.06548,0.00992,0.06974,0.00722,0.01968,0.0102,0.09603,0.01407,0.06257,0.01739
981,0.0087,0.0009,0.0421,0.53121,0.04476,0.00015,0.00011,0.06523,0.00992,0.06964,0.00724,0.01968,0.01013,0.09611,0.01409,0.06262,0.01739
982,0.00868,0.0009,0.04204,0.53195,0.0445,0.00015,0.00011,0.06501,0.00987,0.06934,0.00718,0.01968,0.01008,0.09632,0.01404,0.06274,0.01741
983,0.00865,0.0009,0.04187,0.53226,0.04448,0.00014,0.00011,0.06488,0.00988,0.06939,0.00723,0.01965,0.01012,0.09637,0.01386,0.06275,0.01745
984,0.00864,0.00089,0.04173,0.53252,0.04422,0.00014,0.00011,0.06484,0.00988,0.0694,0.00719,0.01967,0.01011,0.09653,0.01385,0.06283,0.01745
985,0.00864,0.00091,0.04146,0.53808,0.0414,0.00015,0.00011,0.06299,0.00982,0.06822,0.00717,0.0195,0.01008,0.09749,0.01354,0.06293,0.01751
986,0.00863,0.00091,0.0414,0.53842,0.04114,0.00015,0.00011,0.06302,0.00983,0.06806,0.00713,0.0195,0.01012,0.09761,0.01348,0.06296,0.01753
987,0.0086,0.0009,0.04136,0.53905,0.04099,0.00015,0.00011,0.06286,0.00982,0.06783,0.00705,0.01953,0.01012,0.09766,0.01343,0.06298,0.01754
988,0.00859,0.0009,0.04133,0.53935,0.0409,0.00015,0.00011,0.06292,0.00982,0.06761,0.00705,0.01948,0.01016,0.09769,0.01339,0.063,0.01754
989,0.00859,0.00088,0.04128,0.53934,0.04085,0.00014,0.00011,0.06282,0.00981,0.06772,0.00707,0.01939,0.01019,0.0978,0.01343,0.06301,0.01756
990,0.0074,0.00083,0.0406,0.52876,0.05264,0.00013,0.00011,0.05642,0.00854,0.06554,0.0068,0.01748,0.01078,0.11596,0.01223,0.05945,0.01635
991,0.00739,0.00082,0.04059,0.52939,0.05215,0.00013,0.00011,0.05625,0.00851,0.06551,0.00675,0.01745,0.01077,0.11599,0.01237,0.05943,0.0164
992,0.0074,0.00082,0.04046,0.53031,0.0515,0.00011,0.00011,0.05607,0.00848,0.06544,0.00673,0.0175,0.01065,0.11613,0.01247,0.05941,0.01641
993,0.00737,0.00081,0.04042,0.5308,0.05126,0.00012,0.00011,0.05585,0.00848,0.06549,0.00664,0.01744,0.01065,0.11631,0.01242,0.0594,0.01643
994,0.00737,0.00083,0.04042,0.53133,0.05084,0.00012,0.00011,0.05574,0.00848,0.06544,0.00667,0.01741,0.01064,0.11644,0.01238,0.05936,0.01642
995,0.00725,0.00084,0.03958,0.53711,0.04703,0.00011,0.00012,0.05463,0.0083,0.06433,0.0068,0.01732,0.01043,0.11791,0.01238,0.05942,0.01645
996,0.00724,0.00084,0.03953,0.53746,0.04707,0.0001,0.00012,0.05453,0.00829,0.06411,0.00663,0.01727,0.01047,0.11806,0.01237,0.05939,0.0165
997,0.00721,0.00083,0.0395,0.53788,0.0468,0.0001,0.00012,0.05436,0.0083,0.064,0.00658,0.01727,0.01046,0.11826,0.01234,0.05945,0.01652
998,0.00721,0.00086,0.0395,0.53828,0.04654,0.0001,0.00012,0.05427,0.00828,0.06393,0.00654,0.01727,0.01044,0.11845,0.01226,0.05948,0.01649
999,0.00719,0.00086,0.03945,0.5387,0.04632,0.0001,0.00012,0.05434,0.00828,0.06387,0.00651,0.01727,0.01042,0.11838,0.01219,0.0595,0.01651
1000,0.00716,0.00085,0.03852,0.54514,0.04278,0.00009,0.00011,0.0526,0.00815,0.06222,0.00656,0.01713,0.01038,0.12018,0.01195,0.05977,0.01641
1001,0.00714,0.00084,0.03836,0.54546,0.04266,0.00009,0.00011,0.05246,0.00815,0.06216,0.00652,0.01709,0.01037,0.12037,0.01197,0.05982,0.01642
1002,0.00711,0.00084,0.03821,0.54617,0.04235,0.00009,0.00011,0.05228,0.00814,0.06199,0.0065,0.01705,0.0103,0.12066,0.01186,0.05987,0.01645
1003,0.00713,0.00083,0.03814,0.54643,0.0422,0.00009,0.00011,0.05223,0.00814,0.06195,0.00651,0.01706,0.01031,0.12073,0.01183,0.05988,0.01645
1004,0.00712,0.00082,0.03812,0.5467,0.04209,0.00009,0.00011,0.05222,0.00814,0.06191,0.00652,0.01704,0.0103,0.12075,0.01183,0.05982,0.01643
1005,0.00679,0.00082,0.03666,0.55135,0.04148,0.00009,0.0001,0.04867,0.00783,0.05991,0.0066,0.0164,0.01033,0.12582,0.0113,0.05957,0.01628
1006,0.00678,0.00082,0.03663,0.55157,0.04138,0.00009,0.0001,0.04859,0.00782,0.05988,0.00644,0.0164,0.0103,0.12596,0.01132,0.05962,0.01627
1007,0.00675,0.00082,0.03669,0.55219,0.04101,0.00009,0.0001,0.04834,0.00779,0.05971,0.00644,0.01639,0.01029,0.12617,0.01129,0.05964,0.01629
1008,0.00675,0.00081,0.03665,0.55254,0.04078,0.00009,0.0001,0.04819,0.00779,0.05962,0.00642,0.01637,0.01029,0.12637,0.0113,0.05963,0.01629
1009,0.00675,0.0008,0.03661,0.55281,0.04057,0.00009,0.0001,0.04825,0.00778,0.05955,0.00642,0.01639,0.01022,0.1265,0.01127,0.05963,0.01627
1010,0.00674,0.00077,0.0359,0.55851,0.03767,0.00011,0.0001,0.04601,0.00759,0.0581,0.00641,0.01602,0.0101,0.12932,0.01052,0.05999,0.01613
1011,0.00674,0.00077,0.03583,0.55882,0.03746,0.00011,0.0001,0.04597,0.0076,0.05798,0.0064,0.01601,0.01011,0.12951,0.01052,0.06,0.01608
1012,0.00671,0.00076,0.03572,0.55917,0.0373,0.00011,0.0001,0.04596,0.0076,0.05794,0.00634,0.01601,0.01011,0.12971,0.01047,0.05991,0.01609
1013,0.0067,0.00074,0.03565,0.5594,0.03729,0.00011,0.0001,0.04575,0.00761,0.05784,0.00628,0.01599,0.01006,0.13003,0.01043,0.05993,0.01608
1014,0.00672,0.00074,0.03553,0.55952,0.03731,0.00011,0.0001,0.04563,0.00761,0.05782,0.00626,0.01598,0.01006,0.13023,0.01038,0.05993,0.01608
1015,0.00664,0.0007,0.0348,0.56287,0.03506,0.00009,0.0001,0.04417,0.00752,0.05682,0.00632,0.0158,0.01004,0.1328,0.00993,0.06012,0.0162
1016,0.00663,0.00068,0.03479,0.56311,0.03494,0.00009,0.0001,0.04405,0.00752,0.05666,0.00627,0.01576,0.01009,0.13303,0.00994,0.06012,0.01622
1017,0.00663,0.00068,0.03458,0.56347,0.03472,0.00009,0.0001,0.04397,0.00751,0.05655,0.00622,0.01565,0.0101,0.13346,0.00995,0.06013,0.0162
1018,0.00664,0.00069,0.03451,0.56351,0.03473,0.00009,0.0001,0.0439,0.00751,0.05646,0.0062,0.01563,0.0101,0.13369,0.00988,0.06015,0.01619
1019,0.00662,0.00069,0.03456,0.56378,0.03471,0.00009,0.0001,0.04376,0.00751,0.05626,0.00619,0.01563,0.01009,0.13385,0.00979,0.06016,0.0162
1020,0.00552,0.00058,0.03441,0.50107,0.05469,0.00008,0.00011,0.04094,0.00606,0.05494,0.00549,0.01341,0.01151,0.1964,0.00856,0.05266,0.01359
1021,0.00554,0.00058,0.03425,0.50192,0.05399,0.00008,0.00011,0.04101,0.00606,0.0546,0.00545,0.01341,0.01145,0.19675,0.00864,0.05259,0.01358
1022,0.00544,0.00059,0.03399,0.50267,0.05322,0.00008,0.0001,0.04106,0.00606,0.05426,0.00532,0.01339,0.01136,0.19767,0.00861,0.0526,0.01357
1023,0.00539,0.00059,0.03388,0.50333,0.05242,0.00008,0.0001,0.04106,0.006,0.05416,0.00538,0.01339,0.01134,0.19812,0.00861,0.05257,0.01357
1024,0.00539,0.00059,0.03384,0.50363,0.05213,0.00008,0.0001,0.04103,0.00599,0.05412,0.00531,0.01337,0.0113,0.19846,0.00855,0.05258,0.01353
1025,0.00543,0.00061,0.03234,0.50881,0.048,0.00009,0.00008,0.03984,0.00592,0.05248,0.00549,0.0131,0.01145,0.20172,0.00869,0.05257,0.01338
1026,0.00545,0.00059,0.03219,0.50923,0.04771,0.00009,0.00008,0.03979,0.00592,0.05228,0.00541,0.01307,0.01142,0.20218,0.00862,0.05257,0.01339
1027,0.00544,0.00062,0.03197,0.50967,0.04726,0.00009,0.00008,0.03995,0.00594,0.05206,0.0054,0.01308,0.01139,0.2027,0.00842,0.05255,0.01339
1028,0.00544,0.00062,0.03187,0.50997,0.04719,0.00009,0.00008,0.03989,0.00591,0.05192,0.00533,0.01309,0.01139,0.20288,0.0084,0.05255,0.0134
1029,0.00547,0.00062,0.03188,0.51009,0.04703,0.0001,0.00008,0.03981,0.0059,0.05188,0.00528,0.0131,0.0114,0.20302,0.0084,0.0525,0.01344
